step,epoch,accuracy,rouge1,rougeL,bleu,masked_accuracy,meteor,chrf,fuzzy,len_ratio,bertscore_f1,train_loss,grad_norm,learning_rate,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
9009,13.0,0.057467532467532466,0.13807977736549165,0.13807977736549165,0.13264321609390378,0.8703327922077922,0.2273740025178236,0.33990797871912365,0.4581024206903818,1.0547138338926305,0.8689603805541992,0.569,0.39704057574272156,0.00023035088533877616,0.6552066802978516,9.5644,64.406,8.051
9702,14.0,0.05487012987012987,0.15321428571428572,0.15321428571428572,0.1414156496377596,0.871778612012987,0.23299345376575223,0.34417498244181194,0.4645743381775356,1.0133173290872084,0.8696627020835876,0.5486,0.483314573764801,0.0002200895733277494,0.6491132378578186,9.571,64.361,8.045
10395,15.0,0.05162337662337663,0.13743682504771215,0.13743682504771215,0.13091372049355532,0.8719815340909091,0.221397102827285,0.33038665767664654,0.45177284078015345,0.9646626681394962,0.8674633502960205,0.5338,0.2649218440055847,0.00020938983536068076,0.6569728851318359,9.5911,64.227,8.028
11088,16.0,0.04577922077922078,0.14766885703856342,0.14766885703856342,0.12297836324581322,0.8722859172077922,0.21780554145499725,0.3228417372507617,0.44682570808249494,0.9590546722397537,0.8669366836547852,0.52,0.4947395622730255,0.0001983186006914505,0.6571929454803467,9.5581,64.448,8.056
11781,17.0,0.04902597402597403,0.13688921585660715,0.13688921585660715,0.12382921706103774,0.8731737012987013,0.21585706834645213,0.3192215120873576,0.4402993904599608,0.9835449825373261,0.8643082976341248,0.5047,0.353341281414032,0.00018694512236889257,0.6629791259765625,9.5651,64.401,8.05
12474,18.0,0.04935064935064935,0.15081722425040398,0.15081722425040398,0.14062552779377263,0.873630275974026,0.23723748263062777,0.3417233977103994,0.46200846023329784,0.9645213296636029,0.8703658580780029,0.4936,0.5752210021018982,0.00017534054404348652,0.6645705103874207,9.5761,64.327,8.041
13167,19.0,0.053246753246753244,0.15833206890931142,0.15825656301985205,0.1486867600090967,0.8738078327922078,0.24374456763331429,0.35359479681481576,0.4730539793015466,1.002945297579878,0.871525764465332,0.4822,0.5120437145233154,0.00016357745494791312,0.6646085977554321,9.5735,64.344,8.043
13860,20.0,0.05649350649350649,0.14199329610119402,0.14197819492330216,0.14204070570917993,0.8741122159090909,0.2406281724798933,0.3507097698709496,0.4691570442482677,1.0052249744041726,0.8711290955543518,0.4714,1.1571245193481445,0.00015172943583516982,0.6650933623313904,9.5692,64.373,8.047
14553,21.0,0.05422077922077922,0.14558075571826526,0.14558075571826526,0.13919142511864005,0.8739600243506493,0.23859782777340938,0.3430468682078547,0.46134004259268846,1.0220380201767396,0.8696711659431458,0.4612,0.3791218101978302,0.0001398705987145054,0.6727732419967651,9.5752,64.333,8.042
15246,22.0,0.04837662337662338,0.14425943104514533,0.14425943104514533,0.13324223042560782,0.8739346590909091,0.23037595277595965,0.3332333947833101,0.4559371114025797,0.9810728003280212,0.8680645823478699,0.4507,0.34364569187164307,0.00012807512326422748,0.6804177165031433,9.5718,64.355,8.044
15939,23.0,0.05357142857142857,0.14164364735793306,0.14164364735793306,0.14216017622178923,0.8743658685064936,0.2452527144328236,0.35231309674449696,0.46866414152173946,1.0329925503885078,0.8712970614433289,0.4435,0.66143798828125,0.00011641679282122522,0.6886575818061829,9.5877,64.249,8.031
16632,24.0,0.05064935064935065,0.1415836940836941,0.1415836940836941,0.13779319923772146,0.8745434253246753,0.23901047150713928,0.34847809409707714,0.46890752614366843,1.0249933737925743,0.8707850575447083,0.4346,0.508309543132782,0.00010496853284969606,0.6804807782173157,9.5612,64.427,8.053
17325,25.0,0.04837662337662338,0.14716889251055668,0.14716889251055668,0.14188652259851173,0.874518060064935,0.2426725598864359,0.3489885390469749,0.469564628152351,1.004913041770928,0.8710965514183044,0.428,0.7103582620620728,9.380195477605804e-05,0.6828456521034241,9.5534,64.48,8.06
18018,26.0,0.05616883116883117,0.1439174073434871,0.14384154190217313,0.14647340408110562,0.8745687905844156,0.247590188998632,0.35518632329807476,0.4736583769284878,1.0242130867240622,0.8720749020576477,0.4218,0.5236970782279968,8.298690804346234e-05,0.6899505257606506,9.5653,64.399,8.05
18711,27.0,0.052597402597402594,0.15191303159741698,0.15191303159741698,0.14289961452219233,0.874797077922078,0.2437789284926855,0.3495532013721425,0.46899032552858877,0.9932893722359285,0.8712840676307678,0.4148,0.413360059261322,7.259104318790537e-05,0.6894490718841553,9.571,64.361,8.045
19404,28.0,0.05194805194805195,0.15404323850752422,0.15404323850752422,0.1472907187542567,0.8744673295454546,0.24813878730853972,0.3528864426689064,0.47326245524211846,0.9904805922433129,0.8721796870231628,0.4097,0.6046488285064697,6.267938866899639e-05,0.6927690505981445,9.5684,64.379,8.047
20097,29.0,0.05064935064935065,0.15506416202844775,0.15506416202844775,0.14746613308409928,0.8746448863636364,0.2492076060776747,0.35544444434044564,0.4744093065966634,1.002079476838706,0.8721287846565247,0.4028,0.38509342074394226,5.331394410239998e-05,0.6966412663459778,9.5798,64.302,8.038
20790,30.0,0.048701298701298704,0.15625440451021846,0.15625440451021846,0.14140480321074556,0.8749746347402597,0.24236376946951238,0.34821943808166056,0.46856558351962607,1.0158516966821514,0.8711937069892883,0.4027,0.4594949185848236,4.4553292438374106e-05,0.6986223459243774,9.5779,64.315,8.039
21483,31.0,0.05519480519480519,0.15645528613136586,0.15645528613136586,0.14900574132561692,0.8748224431818182,0.2507997755915837,0.3573536383721842,0.4763479963504252,1.0214707351851615,0.8729100823402405,0.3962,0.3923649787902832,3.645223351231508e-05,0.7010336518287659,9.5556,64.465,8.058
22176,32.0,0.05292207792207792,0.1520617351623845,0.1520617351623845,0.1474920526569107,0.875101461038961,0.24889112444222292,0.3579474665643303,0.47604377522638697,1.019445312412965,0.8725098967552185,0.3947,0.42817914485931396,2.9061441259531283e-05,0.6990282535552979,9.5721,64.354,8.044
22869,33.0,0.05064935064935065,0.150065848653511,0.150065848653511,0.14348276659879072,0.8748731737012987,0.24450757705752696,0.3501739312430011,0.4687970072127607,1.0128048127538596,0.8712294697761536,0.3895,0.5945035815238953,2.242714673844535e-05,0.7017312049865723,9.5707,64.363,8.045
23562,34.0,0.04935064935064935,0.15570086298982402,0.15570086298982402,0.14320252386600707,0.8751775568181818,0.24283183487110613,0.3475813816008901,0.46662237071387697,1.0021407734717365,0.8707167506217957,0.3881,0.6793218851089478,1.6590848944984615e-05,0.7046264410018921,9.579,64.307,8.038
24255,35.0,0.04967532467532468,0.15427615674368922,0.15427615674368922,0.14103996260059598,0.8752536525974026,0.24184031557416444,0.3483680977253993,0.46732335396881686,1.0170489797366442,0.8707085251808167,0.3871,0.5268303751945496,1.1589055227080457e-05,0.7073948979377747,9.5731,64.347,8.043
24948,36.0,0.05097402597402598,0.15290455576169862,0.15290455576169862,0.14273533871584937,0.8751775568181818,0.2425652252504964,0.34970319032255337,0.4691284735936509,1.0234792784248534,0.8709923028945923,0.3849,0.6071222424507141,7.453052923042696e-06,0.707507312297821,9.5777,64.316,8.039
25641,37.0,0.05,0.1519635126777984,0.1519635126777984,0.14264120989470427,0.8752790178571429,0.24321819582379486,0.3498466469137589,0.4690115796022036,1.0166065170824239,0.8712931275367737,0.3854,0.6187238097190857,4.208713652261309e-06,0.7078051567077637,9.5803,64.298,8.037
26334,38.0,0.0512987012987013,0.15249510410224695,0.15249510410224695,0.14498932839652753,0.8752790178571429,0.24573666764248017,0.3527472439790077,0.47182624563900916,1.0190647989831019,0.8717555999755859,0.3834,0.643420398235321,1.876331482441129e-06,0.7073754668235779,9.5611,64.428,8.053
27027,39.0,0.05064935064935065,0.15218898165326736,0.15218898165326736,0.1439054529738224,0.8751521915584416,0.24459036581958435,0.3518517051787739,0.4709716450730424,1.0228168707896161,0.8715856671333313,0.3834,0.30797627568244934,4.7049598566979986e-07,0.7074318528175354,9.5541,64.475,8.059
27720,40.0,0.05032467532467533,0.1522044423830138,0.1522044423830138,0.14380374994010406,0.8751268262987013,0.24459799670804713,0.35171100784809467,0.4708483646419064,1.022120405087603,0.8715473413467407,0.3833,0.2298356294631958,9.77381575673064e-13,0.7074846625328064,9.5742,64.339,8.042
